id,frag1,frag2,new_smiles
1,*c1cnn(C)c1,*C(=O)c1cccc(OC(F)(F)F)c1,Cn1cc(C(=O)c2cccc(OC(F)(F)F)c2)cn1
2,*[C@H](C)c1cccc(C#N)c1C,*c1cnc2ccc(NC3CCOCC3)nn12,Cc1c(C#N)cccc1[C@@H](C)c1cnc2ccc(NC3CCOCC3)nn12
3,*c1ccnc(C(=O)NC)c1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,CNC(=O)c1cc(-n2ncc3c(=O)[nH]c(N[C@H](C)c4ccc(Cl)cc4)nc32)ccn1
4,*Cc1ccc(F)c(Cl)c1,*C(=O)C(=C)C[SeH],C=C(C[SeH])C(=O)Cc1ccc(F)c(Cl)c1
5,*c1c(C)n[nH]c1C,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,Cc1n[nH]c(C)c1-c1cnc2c(-c3ccnc4ccccc34)cnn2c1
6,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,N#Cc1cc(N2CCC(C(=O)c3cnc4c(-c5ccnc6ccccc56)cnn4c3)CC2)ncn1
7,*c1cc(F)c2nc(C)n(C(C)C)c2c1,*N1CCOCC1,Cc1nc2c(F)cc(N3CCOCC3)cc2n1C(C)C
8,*N1CN(C)c2c1nc(N)[nH]c2=O,*C(=O)Cc1ccc(OC(F)(F)F)cc1,CN1CN(C(=O)Cc2ccc(OC(F)(F)F)cc2)c2nc(N)[nH]c(=O)c21
9,*Cc1ccco1,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2Cc2ccco2)c(=O)[nH]1
10,*C(=O)C(C)C,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C(=O)C(C)C)c3)c2cc1OC
11,*c1nccs1,*CCC(CO)CO,OCC(CO)CCc1nccs1
12,*C(=O)CO,*Cc1ccc(Cl)cc1,O=C(CO)Cc1ccc(Cl)cc1
13,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*C(=O)O,C[C@@H](C(=O)O)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
14,*CC(=O)NCC(F)(F)F,*c1ccc2c(C(=O)Nc3cnn(Cc4cccc(C#N)c4)c3)n[nH]c2c1,N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4cc(CC(=O)NCC(F)(F)F)ccc34)cn2)c1
15,*N1CN(C)c2c1nc(N)[nH]c2=O,*n1nc(CN)c2c1CCC2,CN1CN(n2nc(CN)c3c2CCC3)c2nc(N)[nH]c(=O)c21
16,*c1cnc(C(F)(F)F)c(NC(=O)c2cccc(-c3cnn(C)c3)n2)c1,*CC1CC1,Cn1cc(-c2cccc(C(=O)Nc3cc(CC4CC4)cnc3C(F)(F)F)n2)cn1
17,*c1ncnc2sc(CCC)cc12,*c1ccccc1CNC,CCCc1cc2c(-c3ccccc3CNC)ncnc2s1
18,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1cc(OC)c(OC)c(OC)c1,COc1cc2nc(C)nc(-c3cc(OC)c(OC)c(OC)c3)c2cc1OC
19,*N1CCN(C2=NCC(C)(C)S2)CC1,*N1CCN(CC)CC1,CCN1CCN(N2CCN(C3=NCC(C)(C)S3)CC2)CC1
20,*[C@H]1CCC[C@@H](NC(=O)c2cc3c(F)ccc(C)c3[nH]2)C1,*c1nccc(-c2cccnc2)n1,Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](c4nccc(-c5cccnc5)n4)C3)[nH]c12
21,*C(=O)C(O)(c1ccccc1)c1ccccc1,*c1cncc(-c2ccc(N3CCNCC3)cc2)c1,O=C(c1cncc(-c2ccc(N3CCNCC3)cc2)c1)C(O)(c1ccccc1)c1ccccc1
22,*OC[C@H](O)CO,*c1ccc(N2CCNCC2)cc1,OC[C@@H](O)COc1ccc(N2CCNCC2)cc1
23,*n1cnc2c(O)ncnc21,*C1CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2C(n3cnc4c(O)ncnc43)CCC[C@]12C
24,*Cc1ccc(O)cc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,C[C@@H](Nc1nc2c(cnn2Cc2ccc(O)cc2)c(=O)[nH]1)c1ccc(Cl)cc1
25,*c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,*CCCC,CCCCc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
26,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*c1c(C)n[nH]c1C,Cc1n[nH]c(C)c1C(=O)Cc1ccc(OC(F)(F)F)cc1
27,*C(=O)c1ccccc1,*[C@@H](C)c1ccc(Cl)cc1,C[C@H](C(=O)c1ccccc1)c1ccc(Cl)cc1
28,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*n1c2[n+](c3ccccc31)CCCN2,Cc1nc2c(F)cc(-c3nc(-n4c5[n+](c6ccccc64)CCCN5)ncc3F)cc2n1C(C)C
29,*C(=O)C1CC1,*c1ccccc1Cl,O=C(c1ccccc1Cl)C1CC1
30,*N1N=CC[C@H]1c1cc(F)cc(F)c1,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,C[C@@H]1CN(N2N=CC[C@H]2c2cc(F)cc(F)c2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
31,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,*c1ccnc(Nc2cc(NC(=O)c3cccnc3)ccc2C)n1,Cc1ccc(NC(=O)c2cccnc2)cc1Nc1nccc(C(=O)C(O)(C(F)(F)F)C(F)(F)F)n1
32,*Cc1ccc(F)c(Cl)c1,*CCC(CO)CO,OCC(CO)CCCc1ccc(F)c(Cl)c1
33,*c1ncnc2sc(CCF)cc12,*c1ccc(OC)cc1,COc1ccc(-c2ncnc3sc(CCF)cc23)cc1
34,*c1ncnc2sc(CC(F)(F)F)cc12,*n1nc(CN)c2c1CCC2,NCc1nn(-c2ncnc3sc(CC(F)(F)F)cc23)c2c1CCC2
35,*n1c(N)nc2ccccc21,*NC[C@@H]1CCCC[C@H]1CCOc1cccnc1,Nc1nc2ccccc2n1NC[C@@H]1CCCC[C@H]1CCOc1cccnc1
36,*c1ccn2nc(NC(=O)C3CC3)nc2c1,*c1ncnc2sc(CCF)cc12,O=C(Nc1nc2cc(-c3ncnc4sc(CCF)cc34)ccn2n1)C1CC1
37,*CCNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,*C1CCCC1,N#CC(=Cc1ccc2c[nH]nc2c1)C(=O)NCCC1CCCC1
38,*c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O,*[C@H](C)C(=O)N1CC[C@H](F)C1,C[C@H](C(=O)N1CC[C@H](F)C1)c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O
39,*C1CCOCC1,*c1nc2cc(C)ccc2o1,Cc1ccc2oc(C3CCOCC3)nc2c1
40,*c1ncc(-c2cn(C)cn2)cc1C(N)=O,*[C@H](CC)C(=O)[O-],CC[C@H](C(=O)[O-])c1ncc(-c2cn(C)cn2)cc1C(N)=O
41,*C(C)C,*C(=O)c1nc(Cc2ccccc2)n[nH]1,CC(C)C(=O)c1nc(Cc2ccccc2)n[nH]1
42,*c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O,*N1CC[C@H](F)C1,Cn1c(=O)c(N2CC[C@H](F)C2)cc2cnc(Nc3cccc(CO)c3)nc21
43,*c1cccc(C#N)c1,*c1nn(CC)cc1-c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,CCn1cc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c(-c2cccc(C#N)c2)n1
44,*N[C@@H](C)c1cccc(F)c1,*c1c(-c2cccnc2)nn2c1COCC2,C[C@H](Nc1c(-c2cccnc2)nn2c1COCC2)c1cccc(F)c1
45,*N1CC(Oc2ccccc2)C1,*c1ccc(-[n+]2cc[n+](C)cc2)cc1,C[n+]1cc[n+](-c2ccc(N3CC(Oc4ccccc4)C3)cc2)cc1
46,*N1C(=O)C2(CCN(C(=O)c3cnc4n[nH]cc4c3)CC2)c2c1ccc(F)c2F,*OCC,CCON1C(=O)C2(CCN(C(=O)c3cnc4n[nH]cc4c3)CC2)c2c1ccc(F)c2F
47,*c1cc(NC(=O)c2ccc3c(c2)C[C@H](Nc2cncnc2)C3)cc(C(F)(F)F)c1,*N1CC2(CNC2)C1,O=C(Nc1cc(N2CC3(CNC3)C2)cc(C(F)(F)F)c1)c1ccc2c(c1)C[C@H](Nc1cncnc1)C2
48,*S(=O)(=O)c1ccc2ncsc2c1,*C(=O)[C@H](CC(C)C)NC(=O)NCc1cccc(C)c1C,Cc1cccc(CNC(=O)N[C@@H](CC(C)C)C(=O)S(=O)(=O)c2ccc3ncsc3c2)c1C
49,*[C@H](C)c1ccc(Cl)cc1,*c1cccnc1N,C[C@H](c1ccc(Cl)cc1)c1cccnc1N
50,*n1c(=O)[nH]c2ncccc21,*c1ccc(Nc2nccc(-c3cn(CC)nc3-c3cccnc3)n2)cc1,CCn1cc(-c2ccnc(Nc3ccc(-n4c(=O)[nH]c5ncccc54)cc3)n2)c(-c2cccnc2)n1
51,*c1nccs1,*c1cccc(Cl)c1,Clc1cccc(-c2nccs2)c1
52,*[C@H](CC)C(=O)[O-],*C(=O)CO,CC[C@H](C(=O)[O-])C(=O)CO
53,*CO,*c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O,CC1(C)NC(=O)c2ccc(CO)cc2N1Cc1ccccc1
54,*O,*c1ccc2c(c1)N(Cc1ccccc1)C(C)(C)NC2=O,CC1(C)NC(=O)c2ccc(O)cc2N1Cc1ccccc1
55,*C(C)(C)C(=O)[O-],*C(C)C,CC(C)C(C)(C)C(=O)[O-]
56,*C(C)=O,*C(=O)C1CCCN1C(=O)[C@H](C)CS,CC(=O)C(=O)C1CCCN1C(=O)[C@H](C)CS
57,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,*C(=O)C1CC1,C[C@@H](Nc1nc(C(=O)C2CC2)nc2c(C3=CCNCC3)cccc12)C1CC1
58,*OC[C@H](O)CO,*Nc1nccs1,OC[C@@H](O)CONc1nccs1
59,*c1cn[nH]c1,*c1ccc(F)c(Cl)c1,Fc1ccc(-c2cn[nH]c2)cc1Cl
60,*c1cn(C)cn1,*N1CCNCC1,Cn1cnc(N2CCNCC2)c1
61,*S(C)(=O)=O,*c1nc2c(-c3c(C)n[nH]c3C)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1,Cc1cc(Cn2c(S(C)(=O)=O)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F
62,*C(=O)O,*C(=O)C=Cc1ccccc1,O=C(O)C(=O)C=Cc1ccccc1
63,*NCC(F)(F)F,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,CC[C@@H](Oc1cccc(CN(CCCNCC(F)(F)F)c2nc3ccccc3o2)c1)C(=O)[O-]
64,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,*[C@H](C)c1ccc(Cl)cc1,COc1ccc(NC(=O)[C@H](C)[C@H](C)c2ccc(Cl)cc2)cc1
65,*c1ncnc2sc(CC(F)(F)F)cc12,*C(=O)N[C@@H](C)C(=O)O,C[C@H](NC(=O)c1ncnc2sc(CC(F)(F)F)cc12)C(=O)O
66,*c1ccc(F)c(Cl)c1,*n1cnc2c(O)ncnc21,Oc1ncnc2c1ncn2-c1ccc(F)c(Cl)c1
67,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*Cc1cccnc1,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)CCc1cccnc1
68,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*NCc1cccc(C)c1C,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)CNCc1cccc(C)c1C
69,*C[C@H](O)[C@@H](C)CCC(=O)O,*N[C@@H](C)c1ccccc1,C[C@H](NC[C@H](O)[C@@H](C)CCC(=O)O)c1ccccc1
70,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*c1cc(C#N)ncn1,Cc1nc2c(F)cc(-c3nc(-c4cc(C#N)ncn4)ncc3F)cc2n1C(C)C
71,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*N1CCC(NC(=O)CN)CC1,NCC(=O)NC1CCN([C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)CC1
72,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*c1cccc(CO)c1,Cc1ccccc1-n1ncc2c(=O)[nH]c(-c3cccc(CO)c3)nc21
73,*C(=O)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*OCC,CCOC(=O)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1
74,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,*c1cccc(N)c1,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)c1cccc(N)c1
75,*c1ccc(OC)cc1,*Cc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl,COc1ccc(Cc2cc(C(=O)N[C@@H]3CNC[C@H]3c3ccccc3)ccc2Cl)cc1
76,*c1ccc(Nc2nccc(-c3cn(CC)nc3-c3cccnc3)n2)cc1,*N=O,CCn1cc(-c2ccnc(Nc3ccc(N=O)cc3)n2)c(-c2cccnc2)n1
77,*OCC,*c1cc(NC(=O)c2ccc3c(c2)C[C@H](Nc2cncnc2)C3)cc(C(F)(F)F)c1,CCOc1cc(NC(=O)c2ccc3c(c2)C[C@H](Nc2cncnc2)C3)cc(C(F)(F)F)c1
78,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*c1nccs1,C[C@H](Cc1nc(=O)c2cnn(-c3nccs3)c2[nH]1)C(F)(F)F
79,*C(=O)c1cccc(-c2cnn(C)c2)n1,*c1nnc(C)c2ccc(N3CCNCC3)cc12,Cc1nnc(C(=O)c2cccc(-c3cnn(C)c3)n2)c2cc(N3CCNCC3)ccc12
80,*c1ccc2ncccc2c1,*c1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1,COc1cc(-c2cc(-c3ccc4ncccc4c3)cnc2N)cc(OC)c1OC
81,*C(=O)C(O)(c1ccccc1)c1ccccc1,*N[C@@H]1CNC[C@H]1c1ccccc1,O=C(N[C@@H]1CNC[C@H]1c1ccccc1)C(O)(c1ccccc1)c1ccccc1
82,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1,*CCCNCc1cccnc1,Cn1cnc(-c2cnc(O[C@H]3CCN(CCCNCc4cccnc4)C[C@H]3F)c(C(N)=O)c2)c1
83,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*CCCC(N)=O,C[C@H](Cc1nc(=O)c2cnn(CCCC(N)=O)c2[nH]1)C(F)(F)F
84,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,*[C@H](CC)C(=O)[O-],CC[C@H](C(=O)[O-])[C@H](C)c1cccc(-c2cn[nH]c2)c1
85,*C1CCNCC1,*c1ncnc2sc(CCC)cc12,CCCc1cc2c(C3CCNCC3)ncnc2s1
86,*Nc1cc(C(C)(C)C)nn1-c1cccc(N)c1,*C(=O)c1cccnc1,CC(C)(C)c1cc(NC(=O)c2cccnc2)n(-c2cccc(N)c2)n1
87,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*N1N=CC[C@H]1c1cc(F)cc(F)c1,Fc1cc(F)cc([C@@H]2CC=NN2NC2CCN(Cc3c[nH]c4ccccc34)CC2)c1
88,*S(C)(=O)=O,*c1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc3ncccc3c2)c(F)c1,CC(C)(C)c1cc(NC(=O)Nc2ccc(S(C)(=O)=O)cc2F)n(-c2ccc3ncccc3c2)n1
89,*C(=O)C1CCN(c2cc(C#N)ncn2)CC1,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,N#Cc1cc(N2CCC(C(=O)C(=O)C(O)(C(F)(F)F)C(F)(F)F)CC2)ncn1
90,*N1CC[C@H](C(C)(C)O)C1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](C(C)(C)O)C1
91,*Cc1ccc2c[nH]nc2c1,*n1c(N)nc2ccccc21,Nc1nc2ccccc2n1Cc1ccc2c[nH]nc2c1
92,*c1cc(OC)c(OC)c(OC)c1,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,COc1cc(C2CN([C@H](C)c3nc4c(cnn4C4CCCC4)c(=O)[nH]3)C2)cc(OC)c1OC
93,*N1CC(c2ncccn2)C1,*c1ccc(F)c(Cl)c1,Fc1ccc(N2CC(c3ncccn3)C2)cc1Cl
94,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*C(C)=O,CC(=O)C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1
95,*Nc1cnc2[nH]c(-c3ccccc3)nc2c1,*NCc1cc(C[C@H](CC)C(=O)[O-])ccc1OCCCC,CCCCOc1ccc(C[C@H](CC)C(=O)[O-])cc1CNNc1cnc2[nH]c(-c3ccccc3)nc2c1
96,*C[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)CC(C)=CC(=O)O,*c1ccn2nc(NC(=O)C3CC3)nc2c1,CC(=CC(=O)O)C[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)Cc1ccn2nc(NC(=O)C3CC3)nc2c1
97,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,*C(=O)c1cc2c(F)ccc(C)c2[nH]1,COc1cc2nc(C)nc(C(=O)c3cc4c(F)ccc(C)c4[nH]3)c2cc1O[C@H]1CCOC1
98,*C(=O)C(C)(C)C,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,C[C@@H](C(=O)C(C)(C)C)c1cccc(-c2cn[nH]c2)c1
99,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*c1cccc(C(C)=O)c1,CC(=O)c1cccc(C(=O)Cc2ccc(OC(F)(F)F)cc2)c1
100,*C(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,*NCc1cc(C[C@H](CC)C(=O)[O-])ccc1OCCCC,CCCCOc1ccc(C[C@H](CC)C(=O)[O-])cc1CNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1
101,*N1CCN(C)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(N4CCN(C)CC4)CC3)c[nH]c2c1
102,*c1cc(NC(=O)c2cccnc2)ccc1C,*c1nc(C)nc2cc(OC)c(OC)cc12,COc1cc2nc(C)nc(-c3cc(NC(=O)c4cccnc4)ccc3C)c2cc1OC
103,*N=O,*c1ccc(CC(=O)N2CC[C@H](Oc3ncc(-c4cn(C)cn4)cc3C(N)=O)[C@H](F)C2)cc1,Cn1cnc(-c2cnc(O[C@H]3CCN(C(=O)Cc4ccc(N=O)cc4)C[C@H]3F)c(C(N)=O)c2)c1
104,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,*c1cn(CC)nc1-c1cccnc1,CCn1cc(-n2ncc3c(=O)[nH]c(N[C@@H](C)c4ccc(Cl)cc4)nc32)c(-c2cccnc2)n1
105,*C(=O)c1cc2cccc(O)c2oc1=N,*N1CC(Oc2ccccc2)C1,N=c1oc2c(O)cccc2cc1C(=O)N1CC(Oc2ccccc2)C1
106,*N1CC(Oc2ccccc2)C1,*c1cccc(C(C)=O)c1,CC(=O)c1cccc(N2CC(Oc3ccccc3)C2)c1
107,*c1nccc(-c2cccnc2)n1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(c4nccc(-c5cccnc5)n4)CC3)c[nH]c2c1
108,*N1CC(Oc2ccccc2)C1,*CCNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,N#CC(=Cc1ccc2c[nH]nc2c1)C(=O)NCCN1CC(Oc2ccccc2)C1
109,*c1nn(C(C)C)c2ncnc(N)c12,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,COc1cc2nc(C)nc(-c3nn(C(C)C)c4ncnc(N)c34)c2cc1O[C@H]1CCOC1
110,*c1cccnc1N,*c1ccnc(Nc2ccc(OC)cc2)n1,COc1ccc(Nc2nccc(-c3cccnc3N)n2)cc1
111,*c1ccc(C(=O)c2ccc(Cl)cc2)cc1,*C(=O)C(C)(C)C,CC(C)(C)C(=O)c1ccc(C(=O)c2ccc(Cl)cc2)cc1
112,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*CO,C[C@@H](Nc1nc2c(cnn2CO)c(=O)[nH]1)c1ccc(Cl)cc1
113,*c1nc(Nc2ccc(CN3CCN(CC)CC3)cn2)ncc1F,*S(=O)(=O)c1ccc(OC)cc1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(S(=O)(=O)c4ccc(OC)cc4)n3)nc2)CC1
114,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,*c1cccnc1N,C[C@H](c1nc2c(cnn2-c2cccnc2N)c(=O)[nH]1)N1CC(c2ncccn2)C1
115,*N[C@@H]1CNC[C@H]1c1ccccc1,*N1CCC[C@H]1C(=O)O,O=C(O)[C@@H]1CCCN1N[C@@H]1CNC[C@H]1c1ccccc1
116,*NCCC,*Nc1ccc(-c2nc3cc(C)ccc3o2)cc1,CCCNNc1ccc(-c2nc3cc(C)ccc3o2)cc1
117,*[C@H](C)C(=O)N1CC[C@H](F)C1,*S(=O)(=O)c1ccc(OC)cc1,COc1ccc(S(=O)(=O)[C@H](C)C(=O)N2CC[C@H](F)C2)cc1
118,*c1ccnc(C(=O)NC)c1,*c1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12,CNC(=O)c1cc(-c2nc(Nc3ccc(F)c(Cl)c3)nc3c(C4=CCNCC4)cccc23)ccn1
119,*c1cccnc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,C[C@@H](Nc1nc2c(cnn2-c2cccnc2)c(=O)[nH]1)c1ccc(Cl)cc1
120,*c1c[nH]c2ncnc(N3CCOCC3)c12,*C[C@@H](C)C[C@@H](C)CC,CC[C@H](C)C[C@H](C)Cc1c[nH]c2ncnc(N3CCOCC3)c12
121,*c1ccc2ncccc2c1,*N1CCCC1C(=O)O,O=C(O)C1CCCN1c1ccc2ncccc2c1
122,*c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,*n1c(N)nc2ccccc21,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(-n3c(N)nc4ccccc43)nc21
123,*c1c(Cl)cccc1Cl,*c1ccn2nc(NC(=O)C(C)C)nc2c1,CC(C)C(=O)Nc1nc2cc(-c3c(Cl)cccc3Cl)ccn2n1
124,*[C@H](C)C(=O)N1CC2(CC(F)C2)C1,*c1cccc(CO)c1,C[C@H](C(=O)N1CC2(CC(F)C2)C1)c1cccc(CO)c1
125,*c1nc(C)nc2cc(OC)c(OC)cc12,*C(=O)C(=C)C[SeH],C=C(C[SeH])C(=O)c1nc(C)nc2cc(OC)c(OC)cc12
126,*c1cccc(N)c1,*C(=O)[C@H](C)CS,C[C@H](CS)C(=O)c1cccc(N)c1
127,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12,*C(=O)CO,N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)C(=O)CO
128,*n1cnc(C)c1,*c1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,Cc1cn(-c2ccc(NC(=O)c3cccc([N+](=O)[O-])c3)cc2)cn1
129,*n1c(=O)[nH]c2ncccc21,*C(=O)CN,NCC(=O)n1c(=O)[nH]c2ncccc21
130,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1,*OC[C@H](O)CO,CN([C@H]1CCN([C@H]2CCC[C@@H](NOC[C@H](O)CO)C2)C1)S(C)(=O)=O
131,*C(=O)c1cccc(-c2cnn(C)c2)n1,*c1nc(C)nc2cc(OC)c(OC)cc12,COc1cc2nc(C)nc(C(=O)c3cccc(-c4cnn(C)c4)n3)c2cc1OC
132,*c1ncnc2sc(CCC)cc12,*N1CCN(c2ncnc3sc(CCF)cc23)CC1,CCCc1cc2c(N3CCN(c4ncnc5sc(CCF)cc45)CC3)ncnc2s1
133,*N1CCN(CC)CC1,*n1c(=O)[nH]c2ncccc21,CCN1CCN(n2c(=O)[nH]c3ncccc32)CC1
134,*[C@H](C)C(=O)N1CC2(CC(F)C2)C1,*C(=O)c1cc2cccc(O)c2oc1=N,C[C@@H](C(=O)c1cc2cccc(O)c2oc1=N)C(=O)N1CC2(CC(F)C2)C1
135,*c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O,*C(C)=O,CC(=O)c1cc2cnc(Nc3cccc(CO)c3)nc2n(C)c1=O
136,*C(=O)C(C#N)=Cc1ccc(O)cc1,*Cc1ccc(Cl)cc1,N#CC(=Cc1ccc(O)cc1)C(=O)Cc1ccc(Cl)cc1
137,*C[C@@H](C)C[C@@H](C)CC,*C(C)(C)C(=O)[O-],CC[C@H](C)C[C@H](C)CC(C)(C)C(=O)[O-]
138,*c1ccccc1C,*c1ccccc1Cl,Cc1ccccc1-c1ccccc1Cl
139,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*CCCC,CCCC[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F
140,*c1nc(C)nc2cc(OC)c(OC)cc12,*Nc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,COc1cc2nc(C)nc(Nc3ccc(-c4nn(C(C)C)c5ncnc(N)c45)cc3)c2cc1OC
141,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,*N1CC[C@H](N(C)S(C)(=O)=O)C1,C[C@H](c1cccc(-c2cn[nH]c2)c1)N1CC[C@H](N(C)S(C)(=O)=O)C1
142,*Cc1c[nH]c2c(=O)[nH]c(N)nc12,*n1cnc(C)c1,Cc1cn(Cc2c[nH]c3c(=O)[nH]c(N)nc23)cn1
143,*Nc1cnn(Cc2cccc(C#N)c2)c1,*c1c[nH]c2ncnc(N3CCOCC3)c12,N#Cc1cccc(Cn2cc(Nc3c[nH]c4ncnc(N5CCOCC5)c34)cn2)c1
144,*Nc1ccc(OC)cc1,*N1CCN(CC)CC1,CCN1CCN(Nc2ccc(OC)cc2)CC1
