id,frag1,frag2,new_smiles
1,*NC[C@@H]1CCCC[C@H]1CCOc1cccnc1,*C(=O)Cc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CC(=O)NC[C@@H]3CCCC[C@H]3CCOc3cccnc3)c2c1
2,*C(=O)c1cnn(-c2ccccc2)c1N,*C(=O)c1cc(NC(=O)C=Cc2ccccc2)ccc1C,Cc1ccc(NC(=O)C=Cc2ccccc2)cc1C(=O)C(=O)c1cnn(-c2ccccc2)c1N
3,*CO,*c1ccc2ncn(-c3ccc(N4CCOCC4)cc3)c(=O)c2c1,O=c1c2cc(CO)ccc2ncn1-c1ccc(N2CCOCC2)cc1
4,*C(=O)[C@@H]1CN2C(=O)CCN2C12CCCC2,*c1cnc(N)nc1,Nc1ncc(C(=O)[C@@H]2CN3C(=O)CCN3C23CCCC3)cn1
5,*N1CCN(c2ncnc3sc(CCF)cc23)CC1,*c1cc(OC)c(OC)c(OC)c1,COc1cc(N2CCN(c3ncnc4sc(CCF)cc34)CC2)cc(OC)c1OC
6,*CCO,*CC(=O)[O-],O=C([O-])CCCO
7,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*S(C)(=O)=O,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(S(C)(=O)=O)C1
8,*N1CC[C@H](N)C1,*Cc1ncccn1,N[C@H]1CCN(Cc2ncccn2)C1
9,*N[C@H]1CCCN(S(C)(=O)=O)C1,*C(=O)[C@H](CC(C)C)NC(=O)NCc1cccc(C)c1C,Cc1cccc(CNC(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)c1C
10,*N1CCN(C)CC1,*CC(=O)N1CCc2ccccc21,CN1CCN(CC(=O)N2CCc3ccccc32)CC1
11,*c1cc2c(N[C@H](C)c3cccc(C#N)c3C)nnc(C)c2cn1,*c1ccc(N2CCNCC2)cc1,Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(-c3ccc(N4CCNCC4)cc3)cc12
12,*CC(=O)N1CCc2ccccc21,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21,C[C@@H](Nc1nc2c(cnn2CC(=O)N2CCc3ccccc32)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1
13,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*N1CC(=O)N(CC)C1=O,CCN1C(=O)CN([C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)C1=O
14,*C[C@H](O)CO,*N1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1,OC[C@@H](O)CN1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1
15,*c1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,*N1CCN(CC)CC1,CCN1CCN(c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)CC1
16,*c1cn2ccc(N3CC[C@H](N)C3)cc2n1,*C=O,N[C@H]1CCN(c2ccn3cc(C=O)nc3c2)C1
17,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,*c1ccccc1C,Cc1ccccc1-n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21
18,*Nc1c(C)nn(C)c1C,*c1ncnc2sc(CC(F)F)cc12,Cc1nn(C)c(C)c1Nc1ncnc2sc(CC(F)F)cc12
19,*N=O,*C=O,O=CN=O
20,*CCNC(=O)C(C#N)=Cc1ccc2c[nH]nc2c1,*c1ccncc1,N#CC(=Cc1ccc2c[nH]nc2c1)C(=O)NCCc1ccncc1
21,*C(=O)CCC(=O)O,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,COc1ccc(NC(=O)[C@H](C)C(=O)CCC(=O)O)cc1
22,*Nc1cnn(Cc2cccc(C#N)c2)c1,*C(=O)C(=NOC)c1csc(N)n1,CON=C(C(=O)Nc1cnn(Cc2cccc(C#N)c2)c1)c1csc(N)n1
23,*C(=O)c1ccccc1,*S(C)(=O)=O,CS(=O)(=O)C(=O)c1ccccc1
24,*c1nc(C)nc2cc(OC)c(OC)cc12,*S(=O)(=O)c1ccc(F)cc1C,COc1cc2nc(C)nc(S(=O)(=O)c3ccc(F)cc3C)c2cc1OC
25,*N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,COc1ccc(NC(=O)[C@H](C)N2c3cc(-n4c(=O)[nH]c5ncccc54)ccc3C(=O)NC2(C)C)cc1
26,*n1nc(C)cc1C,*Nc1cnn(Cc2cccc(C#N)c2)c1,Cc1cc(C)n(Nc2cnn(Cc3cccc(C#N)c3)c2)n1
27,*c1nc(N2C[C@@H](C)O[C@@H](C)C2)ncc1Cl,*N1CCN(c2nnc(CF)s2)CC1,C[C@@H]1CN(c2ncc(Cl)c(N3CCN(c4nnc(CF)s4)CC3)n2)C[C@H](C)O1
28,*C(=O)c1cccc(-c2cnn(C)c2)n1,*c1cc(Cl)c(OC)cc1OC,COc1cc(OC)c(C(=O)c2cccc(-c3cnn(C)c3)n2)cc1Cl
29,*C(=O)C(C)C,*c1ccncc1,CC(C)C(=O)c1ccncc1
30,*N[C@@H](C)c1ccccc1,*C(=O)Cc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CC(=O)N[C@@H](C)c3ccccc3)c2c1
31,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*CCN,NCCC(=O)Cc1ccc(OC(F)(F)F)cc1
32,*N1C[C@H]2CCCC[C@@H]2C[C@H]1CN[C@H](C=O)Cc1cnc[nH]1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,COc1ccc(NC(=O)[C@H](C)N2C[C@H]3CCCC[C@@H]3C[C@H]2CN[C@H](C=O)Cc2cnc[nH]2)cc1
33,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C(C)C)c(=O)[nH]2)C1,*c1ccccc1,CC(C)n1ncc2c(=O)[nH]c([C@@H]3CN(c4ccccc4)C[C@H]3C)nc21
34,*CC[C@@H]1CCCC[C@H]1CNC(=O)c1cccc(OC(F)(F)F)c1,*NCCN1CCOCC1,O=C(NC[C@@H]1CCCC[C@H]1CCNCCN1CCOCC1)c1cccc(OC(F)(F)F)c1
35,*N1CC(Oc2ccccc2)C1,*c1nc(C)nc2cc(OC)c(OC)cc12,COc1cc2nc(C)nc(N3CC(Oc4ccccc4)C3)c2cc1OC
36,*N[C@H]1CCCN(S(C)(=O)=O)C1,*N1CCN(C2=NCC(C)(C)S2)CC1,CC1(C)CN=C(N2CCN(N[C@H]3CCCN(S(C)(=O)=O)C3)CC2)S1
37,*CC[C@@H](C)O,*C(=O)CC[C@H](C)[C@H]1CC[C@H]2[C@H]3C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O,C[C@@H](O)CCC(=O)CC[C@H](C)[C@H]1CC[C@H]2[C@H]3C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O
38,*c1ccc2c(c1)c(NC(C)(C)c1ncccn1)cc(=O)n2C,*C(=O)CN,Cn1c(=O)cc(NC(C)(C)c2ncccn2)c2cc(C(=O)CN)ccc21
39,*N=O,*c1ccn2nc(NC(=O)C(C)C)nc2c1,CC(C)C(=O)Nc1nc2cc(N=O)ccn2n1
40,*C(=O)C(=NOC)c1csc(N)n1,*N[C@@H](C)c1cccc(F)c1,CON=C(C(=O)N[C@@H](C)c1cccc(F)c1)c1csc(N)n1
41,*c1ccn2nc(NC(=O)C(C)C)nc2c1,*c1nccs1,CC(C)C(=O)Nc1nc2cc(-c3nccs3)ccn2n1
42,*c1ccc(CN2CCN(CC)CC2)cn1,*Nc1c(C)nn(C)c1C,CCN1CCN(Cc2ccc(Nc3c(C)nn(C)c3C)nc2)CC1
43,*C(=O)CN1Cc2c([nH]c(=O)c(C#N)c2-c2ccc(C)cc2)[C@@H](CCC)C1,*Nc1nccs1,CCC[C@H]1CN(CC(=O)Nc2nccs2)Cc2c1[nH]c(=O)c(C#N)c2-c1ccc(C)cc1
44,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,COc1cc2nc(C)nc(-c3nc4c(cnn4C4CCCC4)c(=O)[nH]3)c2cc1OC
45,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,*CC(C)C,CC(C)Cn1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1
46,*NC(C)C,*c1cnc2c(-c3ccncc3)cnn2c1,CC(C)Nc1cnc2c(-c3ccncc3)cnn2c1
47,*c1cc(OC)c(OC)c(OC)c1,*c1cnc(N)c(-c2cc(OC)c(OC)c(OC)c2)c1,COc1cc(-c2cnc(N)c(-c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC
48,*N1CCN(C(=O)OCC)CC1,*Nc1c(CC)cccc1CC,CCOC(=O)N1CCN(Nc2c(CC)cccc2CC)CC1
49,*c1ccn2nc(NC(=O)C3CC3)nc2c1,*N1CCN(CC)CC1,CCN1CCN(c2ccn3nc(NC(=O)C4CC4)nc3c2)CC1
50,*C1CCOCC1,*[C@@H](CCN(C)C)c1ccccc1,CN(C)CC[C@@H](c1ccccc1)C1CCOCC1
51,*n1ncc2c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c21,*c1ncnc2sc(CCC)cc12,CCCc1cc2c(-n3ncc4c(=O)nc(C[C@H](C)C(F)(F)F)[nH]c43)ncnc2s1
52,*C(=O)CN(C)C,*[C@@H](C)c1ccc(C(F)(F)F)cc1,C[C@H](C(=O)CN(C)C)c1ccc(C(F)(F)F)cc1
53,*c1ccc2c(c1)n(CC[C@@H](C)O)c(=O)n2C,*n1cnc2c(=O)[nH]c(N)nc21,C[C@@H](O)CCn1c(=O)n(C)c2ccc(-n3cnc4c(=O)[nH]c(N)nc43)cc21
54,*c1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,*C(=O)CCN,NCCC(=O)c1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1
55,*Nc1ccncc1Cl,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1,Cn1cnc(-c2cnc(O[C@H]3CCN(Nc4ccncc4Cl)C[C@H]3F)c(C(N)=O)c2)c1
56,*Nc1ccc(C)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4)nc3c2)c1,*[C@H](C)C(=O)N1CC[C@H](F)C1,Cc1ccc(N[C@H](C)C(=O)N2CC[C@H](F)C2)cc1C(=O)Nc1cnc2[nH]c(-c3ccccc3)nc2c1
57,*N[C@H]1CO[C@H](CO)[C@H](O)[C@@H]1O,*c1cc2c(cc1C)OCC1=NNC(=O)[C@@H](C)N12,Cc1cc2c(cc1N[C@H]1CO[C@H](CO)[C@H](O)[C@@H]1O)N1C(=NNC(=O)[C@H]1C)CO2
58,*N[C@H]1CO[C@H](CO)[C@H](O)[C@@H]1O,*N1C[C@@H](C)C(F)(F)[C@@H](C)C1,C[C@@H]1CN(N[C@H]2CO[C@H](CO)[C@H](O)[C@@H]2O)C[C@H](C)C1(F)F
59,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*CCCC(N)=O,C[C@@H](CCCC(N)=O)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
60,*c1ccncc1,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12,CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)c3ccncc3)cn4C)ccn2n1
61,*Nc1cnn([C@@H](CCN(C)C)c2ccccc2)c1,*N[C@H](CC(C)C)C(=O)NO,CC(C)C[C@@H](NNc1cnn([C@@H](CCN(C)C)c2ccccc2)c1)C(=O)NO
62,*NCCC,*n1cnc2c(N)ncnc21,CCCNn1cnc2c(N)ncnc21
63,*n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,*c1ccc(CN2CCN(CC)CC2)cn1,CCN1CCN(Cc2ccc(-n3cc(NC(=O)c4n[nH]c5cc(-c6cn[nH]c6)ccc45)cn3)nc2)CC1
64,*N1CC(c2ncccn2)C1,*c1cc(-c2cccc(O)c2)cnc1N,Nc1ncc(-c2cccc(O)c2)cc1N1CC(c2ncccn2)C1
65,*c1ncnc2c1c(-c1cnn(C)c1-c1ccc(CC)cc1)nn2C,*n1cccn1,CCc1ccc(-c2c(-c3nn(C)c4ncnc(-n5cccn5)c34)cnn2C)cc1
66,*n1nc(C)cc1C,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,Cc1cc(C)n(-n2ncc3c(=O)[nH]c([C@@H](C)N4CC(c5ncccn5)C4)nc32)n1
67,*C(=O)C=Cc1ccccc1,*N1CCN(C(=O)OCC)CC1,CCOC(=O)N1CCN(C(=O)C=Cc2ccccc2)CC1
68,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,*N1CCN(C2=NCC(C)(C)S2)CC1,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(N2CCN(C3=NCC(C)(C)S3)CC2)C1
69,*c1nnc(C)c2ccc(N3CCNCC3)cc12,*O,Cc1nnc(O)c2cc(N3CCNCC3)ccc12
70,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*Cc1cc(=O)n2ccccc2n1,O=C(Cc1ccc(OC(F)(F)F)cc1)N1CC[C@H](Cc2cc(=O)n3ccccc3n2)[C@H](F)C1
71,*c1nccs1,*c1ccnc(Cl)c1C#N,N#Cc1c(-c2nccs2)ccnc1Cl
72,*N[C@@H](CC(C)C)C(=O)NO,*C(=O)C(O)(c1ccccc1)c1ccccc1,CC(C)C[C@H](NC(=O)C(O)(c1ccccc1)c1ccccc1)C(=O)NO
73,*c1ncccc1C#N,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C(C)C)nc4c3)cc12,CC(C)C(=O)Nc1nc2cc(-c3ccc4c(c3)c(C(=O)c3ncccc3C#N)cn4C)ccn2n1
74,*c1nc(N2C[C@@H](C)C(F)(F)[C@@H](C)C2)ncc1Cl,*N1CC[C@H](N)C1,C[C@@H]1CN(c2ncc(Cl)c(N3CC[C@H](N)C3)n2)C[C@H](C)C1(F)F
75,*c1cnc(C(F)(F)F)c2c1C[C@@H](F)[C@H]2O,*c1nc(N2C[C@@H](C)O[C@@H](C)C2)ncc1Cl,C[C@@H]1CN(c2ncc(Cl)c(-c3cnc(C(F)(F)F)c4c3C[C@@H](F)[C@H]4O)n2)C[C@H](C)O1
76,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*N1CCN(C2=NCC(C)(C)S2)CC1,Cc1ccccc1-n1ncc2c(=O)[nH]c(N3CCN(C4=NCC(C)(C)S4)CC3)nc21
77,*N1CC[C@H](N)C1,*C1CCCCC1,N[C@H]1CCN(C2CCCCC2)C1
78,*C(=O)Cn1ccc2c(=O)n(C)ccc21,*C1CN([C@H](C)c2nc3c(cnn3C3CCCC3)c(=O)[nH]2)C1,C[C@H](c1nc2c(cnn2C2CCCC2)c(=O)[nH]1)N1CC(C(=O)Cn2ccc3c(=O)n(C)ccc32)C1
79,*c1cc(-c2nnc(C)o2)ccc1C,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,Cc1nnc(-c2ccc(C)c(-n3ncc4c(=O)[nH]c(N[C@H](C)c5ccc(Cl)cc5)nc43)c2)o1
80,*C(=O)c1cccc([N+](=O)[O-])c1,*N1CCN(CC)CC1,CCN1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1
81,*n1cnc2ccccc21,*C(=O)Cc1cccc(C#Cc2cccnc2)c1,O=C(Cc1cccc(C#Cc2cccnc2)c1)n1cnc2ccccc21
82,*Cc1cccc2ccccc12,*NCc1ccccc1,c1ccc(CNCc2cccc3ccccc23)cc1
83,*C(=O)Cc1ccc(OC(F)(F)F)cc1,*c1nn(C(C)C)c2ncnc(N)c12,CC(C)n1nc(C(=O)Cc2ccc(OC(F)(F)F)cc2)c2c(N)ncnc21
84,*C(=O)CCC(=O)O,*C(=O)[C@@](C)(O)c1ccccc1,C[C@@](O)(C(=O)C(=O)CCC(=O)O)c1ccccc1
85,*C1CC(F)(F)C1,*CCCCCCC(=O)[O-],O=C([O-])CCCCCCC1CC(F)(F)C1
86,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21,*Cc1c[nH]c2ccccc12,C[C@@H](Nc1nc2c(cnn2Cc2c[nH]c3ccccc23)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1
87,*c1ccc2ncn(-c3ccc(N4CCOCC4)cc3)c(=O)c2c1,*N1C[C@@H](C)O[C@@H](C)C1,C[C@@H]1CN(c2ccc3ncn(-c4ccc(N5CCOCC5)cc4)c(=O)c3c2)C[C@H](C)O1
88,*c1cnc(N)nc1,*N=O,Nc1ncc(N=O)cn1
89,*N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,*c1cn(C)cn1,Cn1cnc(N2CCN(C(=O)c3ccc4cc5c(nc4c3)CCCC5)CC2)c1
90,*Cc1cc(O)cc(O)c1,*N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,O=C(c1ccc2cc3c(nc2c1)CCCC3)N1CCN(Cc2cc(O)cc(O)c2)CC1
91,*C1CCN(C)CC1,*c1cccc(C#N)c1,CN1CCC(c2cccc(C#N)c2)CC1
92,*C1CC(F)(F)C1,*Nc1nccs1,FC1(F)CC(Nc2nccs2)C1
93,*S(=O)(=O)c1ccc2ncsc2c1,*c1cnc(C(F)(F)F)c2c1C[C@@H](F)[C@H]2O,O=S(=O)(c1ccc2ncsc2c1)c1cnc(C(F)(F)F)c2c1C[C@@H](F)[C@H]2O
94,*CC(=O)Nc1ccncc1Cl,*c1cn(C)cn1,Cn1cnc(CC(=O)Nc2ccncc2Cl)c1
95,*NC(C)C,*[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O,CC(C)N[C@@H]1O[C@@H]2CO[P@](=O)(O)O[C@H]2[C@H]1O
96,*N[C@@H](C)c1cccc(F)c1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,C[C@H](Nn1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21)c1cccc(F)c1
97,*c1cnc(N)nc1,*c1ccc(C=Cc2cc(O)cc(O)c2)cc1,Nc1ncc(-c2ccc(C=Cc3cc(O)cc(O)c3)cc2)cn1
98,*N[C@H]1CCCN(S(C)(=O)=O)C1,*C(C)C,CC(C)N[C@H]1CCCN(S(C)(=O)=O)C1
99,*[C@H](C)c1cccc2ccccc12,*C(=O)OCC,CCOC(=O)[C@H](C)c1cccc2ccccc12
100,*c1nccc(-c2cccnc2)n1,*n1c(=O)n(C)c(=O)c2nc[nH]c21,Cn1c(=O)c2nc[nH]c2n(-c2nccc(-c3cccnc3)n2)c1=O
101,*C(=O)c1n[nH]c2cc(-c3cn[nH]c3)ccc12,*[C@H](C=O)Cc1cnc[nH]1,O=C[C@H](Cc1cnc[nH]1)C(=O)c1n[nH]c2cc(-c3cn[nH]c3)ccc12
102,*N1CCN(C(=O)c2ccc3cc4c(nc3c2)CCCC4)CC1,*C1CCN(C)CC1,CN1CCC(N2CCN(C(=O)c3ccc4cc5c(nc4c3)CCCC5)CC2)CC1
103,*N1C[C@@H](C)O[C@@H](C)C1,*c1ccncc1,C[C@@H]1CN(c2ccncc2)C[C@H](C)O1
104,*OCC,*Nc1cc(N2CC[C@H](C(C)(C)O)C2)cnc1C(F)(F)F,CCONc1cc(N2CC[C@H](C(C)(C)O)C2)cnc1C(F)(F)F
105,*c1ccc2c(c1)n(CCC(C)(C)O)c(=O)n2C,*C(=O)Cn1ccc2c(=O)n(C)ccc21,Cn1ccc2c(ccn2CC(=O)c2ccc3c(c2)n(CCC(C)(C)O)c(=O)n3C)c1=O
106,*n1nc(C)cc1C,*c1cncnc1,Cc1cc(C)n(-c2cncnc2)n1
107,*CO,*N[C@@H](c1ccc(OC(F)(F)F)cc1)C(C)(C)O,CC(C)(O)[C@@H](NCO)c1ccc(OC(F)(F)F)cc1
108,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*N1CC2(CC(F)C2)C1,C[C@@H](Nc1nc2c(cnn2N2CC3(CC(F)C3)C2)c(=O)[nH]1)c1ccc(Cl)cc1
109,*c1ccc2c(c1)c(C(=O)N[C@@H](C)c1ccccc1)cn2C,*c1ccncc1,C[C@H](NC(=O)c1cn(C)c2ccc(-c3ccncc3)cc12)c1ccccc1
110,*C(=O)CC[C@H](C)[C@H]1CC[C@H]2[C@H]3C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O,*C(=O)c1ccccc1,C[C@@H](CCC(=O)C(=O)c1ccccc1)[C@H]1CC[C@H]2[C@H]3C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O
111,*NC,*C(=O)CN1Cc2c([nH]c(=O)c(C#N)c2-c2ccc(C)cc2)[C@@H](CCC)C1,CCC[C@H]1CN(CC(=O)NC)Cc2c1[nH]c(=O)c(C#N)c2-c1ccc(C)cc1
112,*C[C@H](O)CO,*CCCCCCCCC,CCCCCCCCCC[C@H](O)CO
113,*[C@H](C)C(=O)N1CC[C@H](F)C1,*Cc1ccc2c[nH]nc2c1,C[C@@H](Cc1ccc2c[nH]nc2c1)C(=O)N1CC[C@H](F)C1
114,*c1nccc(-c2cccnc2)n1,*N1CC[C@H](F)C1,F[C@H]1CCN(c2nccc(-c3cccnc3)n2)C1
115,*c1ccc(C(=O)NCC2CC2)cc1,*Nc1ccncc1,O=C(NCC1CC1)c1ccc(Nc2ccncc2)cc1
116,*n1nc(C)cc1C,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,Cc1cc(C)n(-c2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)n1
117,*C(C)=O,*c1nnc(C)s1,CC(=O)c1nnc(C)s1
118,*c1ccncc1,*c1cc(=O)n(C)c2ccc(Nc3ccnc(Cl)c3C#N)cc12,Cn1c(=O)cc(-c2ccncc2)c2cc(Nc3ccnc(Cl)c3C#N)ccc21
119,*c1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,*c1ccc(CN2CCN(CC)CC2)cn1,CCN1CCN(Cc2ccc(-c3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
120,*N1C[C@@H](C)C(F)(F)[C@@H](C)C1,*NCCc1cccc(Oc2cnc(N)nc2)c1,C[C@@H]1CN(NCCc2cccc(Oc3cnc(N)nc3)c2)C[C@H](C)C1(F)F
121,*C(C)(C)c1ncccn1,*c1cn(C)cn1,Cn1cnc(C(C)(C)c2ncccn2)c1
122,*n1cnc2ccc(-c3ccnc4ccccc34)cc2c1=O,*NCCC,CCCNn1cnc2ccc(-c3ccnc4ccccc34)cc2c1=O
123,*Cc1ccco1,*n1c(=O)n(C)c(=O)c2nc[nH]c21,Cn1c(=O)c2nc[nH]c2n(Cc2ccco2)c1=O
124,*c1cccc(C(C)=O)c1,*c1ccc2c(c1)c(NC(C)(C)c1ncccn1)cc(=O)n2C,CC(=O)c1cccc(-c2ccc3c(c2)c(NC(C)(C)c2ncccn2)cc(=O)n3C)c1
125,*S(=O)(=O)c1ccc2ncsc2c1,*Nc1ccc(-c2csc3ncnc(N)c23)cc1,Nc1ncnc2scc(-c3ccc(NS(=O)(=O)c4ccc5ncsc5c4)cc3)c12
126,*N1CCN(C(=O)OCC)CC1,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ccccc4)C[C@H]3C)nc21,CCOC(=O)N1CCN(n2ncc3c(=O)[nH]c([C@@H]4CN(Cc5ccccc5)C[C@H]4C)nc32)CC1
127,*c1cccnc1,*N1CC(=O)N(CC)C1=O,CCN1C(=O)CN(c2cccnc2)C1=O
128,*C(=O)c1cccnc1,*c1cccc(C(=O)NC[C@@H]2CCCC[C@H]2CCOc2cccnc2)c1,O=C(NC[C@@H]1CCCC[C@H]1CCOc1cccnc1)c1cccc(C(=O)c2cccnc2)c1
129,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1,*c1c(C)nn(C)c1C,Cc1nn(C)c(C)c1N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1
130,*n1c(=O)n(C)c2ccc(Nc3nc(-n4nc(C)cc4C)ncc3Cl)cc21,*C1CCN(C)CC1,Cc1cc(C)n(-c2ncc(Cl)c(Nc3ccc4c(c3)n(C3CCN(C)CC3)c(=O)n4C)n2)n1
131,*c1nn(C)c2ncnc(N3CC[C@@H](N(C)C)C3)c12,*c1cc(OC)c(OC)c(OC)c1,COc1cc(-c2nn(C)c3ncnc(N4CC[C@@H](N(C)C)C4)c23)cc(OC)c1OC
132,*c1ccc(C(=O)NCC2CC2)cc1,*N1C[C@H](CO)[C@@H](O)C1,O=C(NCC1CC1)c1ccc(N2C[C@H](CO)[C@@H](O)C2)cc1
133,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC4(CC(F)C4)C3)nc21,*c1cc(-c2nnc(C)o2)ccc1C,Cc1nnc(-c2ccc(C)c(-n3ncc4c(=O)[nH]c(N[C@H](C)C(=O)N5CC6(CC(F)C6)C5)nc43)c2)o1
134,*C1=NCC(C)(C)S1,*C(=O)C=Cc1ccccc1,CC1(C)CN=C(C(=O)C=Cc2ccccc2)S1
135,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C(C)C)c(=O)[nH]2)C1,*N1CC[C@H](F)C1,CC(C)n1ncc2c(=O)[nH]c([C@@H]3CN(N4CC[C@H](F)C4)C[C@H]3C)nc21
136,*C1=NCC(C)(C)S1,*n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,CC1(C)CN=C(n2nc(CO)c3c(=O)[nH]c(=O)[nH]c32)S1
137,*[C@H](C)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*NCCc1cccc(Oc2cnc(N)nc2)c1,C[C@@H](NCCc1cccc(Oc2cnc(N)nc2)c1)c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
138,*c1c(C)nn(C)c1C,*c1ccnc2ccccc12,Cc1nn(C)c(C)c1-c1ccnc2ccccc12
139,*n1cnc2c(O)ncnc21,*CCCCCCCCC(=O)OC[C@H](O)CO,O=C(CCCCCCCCn1cnc2c(O)ncnc21)OC[C@H](O)CO
140,*c1nnc(C)o1,*c1ncnc2sc(CC(F)(F)F)cc12,Cc1nnc(-c2ncnc3sc(CC(F)(F)F)cc23)o1
141,*C(=O)c1cccc(OC(F)(F)F)c1,*NCC1CC1,O=C(NCC1CC1)c1cccc(OC(F)(F)F)c1
142,*n1cnc2ccccc21,*[C@H](C)c1ccc(Cl)cc1,C[C@H](c1ccc(Cl)cc1)n1cnc2ccccc21
143,*n1cnc(C)n1,*CC[C@@H]1CCCC[C@H]1CNC(=O)c1cccc(OC(F)(F)F)c1,Cc1ncn(CC[C@@H]2CCCC[C@H]2CNC(=O)c2cccc(OC(F)(F)F)c2)n1
